airline_code,flight_number,departure_code,arrival_code,departure_time,arrival_time,period_start,period_end,remarks,is_active
JAL,4076,FUJ,NGS,15:35:00,16:05:00,2026-01-06,2026-02-28,1月9～12・16～18・23～25・30日～2月1・6～8・13～15・20～22・27・28日運航,true
JAL,4078,FUJ,NGS,17:00:00,17:30:00,2026-01-06,2026-02-28,,true
JAL,4073,NGS,FUJ,09:50:00,10:20:00,2026-01-06,2026-02-28,,true
JAL,4075,NGS,FUJ,13:20:00,13:50:00,2026-01-06,2026-02-28,,true
JAL,4077,NGS,FUJ,14:35:00,15:05:00,2026-01-06,2026-02-28,1月9～12・16～18・23～25・30日～2月1・6～8・13～15・20～22・27・28日運航,true
JAL,252,HIJ,TYO,07:45:00,09:05:00,2026-01-06,2026-02-28,,true
JAL,254,HIJ,TYO,09:00:00,10:15:00,2026-01-06,2026-02-28,,true
JAL,256,HIJ,TYO,12:20:00,13:40:00,2026-01-06,2026-02-28,,true
JAL,258,HIJ,TYO,13:40:00,14:55:00,2026-01-06,2026-02-28,,true
JAL,262,HIJ,TYO,16:20:00,17:40:00,2026-01-06,2026-02-28,,true
JAL,264,HIJ,TYO,17:55:00,19:15:00,2026-01-06,2026-02-28,,true
JAL,266,HIJ,TYO,20:40:00,22:00:00,2026-01-06,2026-02-28,,true
JAL,253,TYO,HIJ,06:45:00,08:10:00,2026-01-06,2026-02-28,,true
JAL,255,TYO,HIJ,08:50:00,10:20:00,2026-01-06,2026-02-28,,true
JAL,257,TYO,HIJ,10:05:00,11:30:00,2026-01-06,2026-02-28,,true
JAL,259,TYO,HIJ,11:30:00,13:00:00,2026-01-06,2026-02-28,,true
JAL,263,TYO,HIJ,14:15:00,15:40:00,2026-01-06,2026-02-28,,true
JAL,265,TYO,HIJ,18:30:00,20:05:00,2026-01-06,2026-02-28,,true
JAL,267,TYO,HIJ,19:55:00,21:25:00,2026-01-06,2026-02-28,,true
JAL,622,KMJ,TYO,07:35:00,09:10:00,2026-01-06,2026-02-28,,true
JAL,624,KMJ,TYO,09:15:00,10:45:00,2026-01-06,2026-02-28,,true
JAL,626,KMJ,TYO,10:40:00,12:10:00,2026-01-06,2026-02-28,,true
JAL,628,KMJ,TYO,12:50:00,14:20:00,2026-01-06,2026-02-28,,true
JAL,630,KMJ,TYO,14:05:00,15:35:00,2026-01-06,2026-02-28,1月6～31日10分遅発,true
JAL,632,KMJ,TYO,15:50:00,17:25:00,2026-01-06,2026-02-28,,true
JAL,634,KMJ,TYO,17:40:00,19:15:00,2026-01-06,2026-02-28,,true
JAL,638,KMJ,TYO,20:25:00,21:55:00,2026-01-06,2026-02-28,,true
JAL,623,TYO,KMJ,06:30:00,08:25:00,2026-01-06,2026-02-28,,true
JAL,625,TYO,KMJ,08:05:00,10:00:00,2026-01-06,2026-02-28,,true
JAL,627,TYO,KMJ,10:05:00,12:00:00,2026-01-06,2026-02-28,,true
JAL,629,TYO,KMJ,11:30:00,13:25:00,2026-01-06,2026-02-28,,true
JAL,631,TYO,KMJ,13:15:00,15:05:00,2026-01-06,2026-02-28,,true
JAL,633,TYO,KMJ,15:05:00,16:55:00,2026-01-06,2026-02-28,,true
JAL,637,TYO,KMJ,17:45:00,19:45:00,2026-01-06,2026-02-28,,true
JAL,639,TYO,KMJ,19:00:00,20:55:00,2026-01-06,2026-02-28,,true
JAL,2501,KIX,SPK,09:35:00,11:25:00,2026-01-06,2026-02-28,,true
JAL,2505,KIX,SPK,15:25:00,17:15:00,2026-01-06,2026-02-28,,true
JAL,2504,SPK,KIX,12:05:00,14:30:00,2026-01-06,2026-02-28,,true
JAL,2506,SPK,KIX,18:00:00,20:20:00,2026-01-06,2026-02-28,,true
JAL,2891,HKD,OIR,11:20:00,11:50:00,2026-01-06,2026-02-28,,true
JAL,2890,OIR,HKD,12:20:00,12:50:00,2026-01-06,2026-02-28,,true
JAL,605,HND,NGS,07:35:00,09:35:00,2026-01-06,2026-02-28,,true
JAL,607,HND,NGS,09:30:00,11:35:00,2026-01-06,2026-02-28,,true
JAL,609,HND,NGS,12:30:00,14:35:00,2026-01-06,2026-02-28,,true
JAL,611,HND,NGS,14:05:00,16:10:00,2026-01-06,2026-02-28,,true
JAL,613,HND,NGS,17:45:00,19:55:00,2026-01-06,2026-02-28,,true
JAL,615,HND,NGS,19:10:00,21:15:00,2026-01-06,2026-02-28,,true
JAL,606,NGS,HND,07:45:00,09:20:00,2026-01-06,2026-02-28,,true
JAL,608,NGS,HND,10:30:00,12:00:00,2026-01-06,2026-02-28,,true
JAL,610,NGS,HND,12:20:00,13:55:00,2026-01-06,2026-02-28,,true
JAL,612,NGS,HND,15:15:00,16:55:00,2026-01-06,2026-02-28,,true
JAL,614,NGS,HND,16:55:00,18:30:00,2026-01-06,2026-02-28,,true
JAL,616,NGS,HND,20:40:00,22:15:00,2026-01-06,2026-02-28,,true
JAL,374,KKJ,TYO,10:25:00,11:50:00,2026-01-06,2026-02-28,,true
JAL,376,KKJ,TYO,15:55:00,17:25:00,2026-01-06,2026-02-28,,true
JAL,378,KKJ,TYO,20:55:00,22:20:00,2026-01-06,2026-02-28,,true
JAL,373,TYO,KKJ,07:50:00,09:45:00,2026-01-06,2026-02-28,,true
JAL,375,TYO,KKJ,13:30:00,15:15:00,2026-01-06,2026-02-28,,true
JAL,377,TYO,KKJ,18:25:00,20:15:00,2026-01-06,2026-02-28,,true
JAL,3009,NRT,OSA,18:25:00,19:55:00,2026-01-06,2026-02-28,,true
JAL,3006,OSA,NRT,14:40:00,16:00:00,2026-01-06,2026-02-28,,true
JAL,815,OKA,RNJ,13:15:00,13:55:00,2026-01-06,2026-02-28,RAC運航,true
JAL,3866,RNJ,OKA,12:30:00,13:10:00,2026-01-06,2026-02-28,,true
JAL,816,RNJ,OKA,14:25:00,15:00:00,2026-01-06,2026-02-28,RAC運航,true
JAL,4400,KMJ,NGY,09:20:00,10:40:00,2026-01-06,2026-02-28,,true
JAL,4406,KMJ,NGY,14:25:00,15:45:00,2026-01-06,2026-02-28,,true
JAL,4408,KMJ,NGY,20:00:00,21:20:00,2026-01-06,2026-02-28,,true
JAL,4401,NGY,KMJ,07:10:00,08:40:00,2026-01-06,2026-02-28,,true
JAL,4405,NGY,KMJ,12:20:00,13:50:00,2026-01-06,2026-02-28,,true
JAL,4409,NGY,KMJ,18:00:00,19:30:00,2026-01-06,2026-02-28,,true
JAL,3741,KOJ,KUM,08:50:00,09:30:00,2026-01-06,2026-02-28,,true
JAL,3743,KOJ,KUM,10:30:00,11:10:00,2026-01-06,2026-02-28,,true
JAL,3745,KOJ,KUM,11:15:00,11:55:00,2026-01-06,2026-02-28,,true
JAL,3759,KOJ,KUM,17:50:00,18:30:00,2026-01-06,2026-02-28,,true
JAL,3740,KUM,KOJ,10:00:00,10:35:00,2026-01-06,2026-02-28,1月6～15・19～22・26～29日5分遅発,true
JAL,3744,KUM,KOJ,11:40:00,12:15:00,2026-01-06,2026-02-28,2月1～28日5分遅着,true
JAL,3746,KUM,KOJ,13:45:00,14:20:00,2026-01-06,2026-02-28,,true
JAL,3756,KUM,KOJ,19:00:00,19:35:00,2026-01-06,2026-02-28,,true
JAL,291,TYO,UBJ,07:40:00,09:30:00,2026-01-06,2026-02-28,,true
JAL,293,TYO,UBJ,12:20:00,14:10:00,2026-01-06,2026-02-28,,true
JAL,295,TYO,UBJ,16:35:00,18:25:00,2026-01-06,2026-02-28,1月6～30日5分早発(到着は同時刻),true
JAL,297,TYO,UBJ,18:55:00,20:45:00,2026-01-06,2026-02-28,1月6～31日10分遅発,true
JAL,290,UBJ,TYO,07:50:00,09:15:00,2026-01-06,2026-02-28,,true
JAL,292,UBJ,TYO,10:05:00,11:30:00,2026-01-06,2026-02-28,,true
JAL,294,UBJ,TYO,15:00:00,16:25:00,2026-01-06,2026-02-28,,true
JAL,296,UBJ,TYO,19:00:00,20:25:00,2026-01-06,2026-02-28,,true
JAL,252,HIJ,HND,07:45:00,09:05:00,2026-01-06,2026-02-28,,true
JAL,254,HIJ,HND,09:00:00,10:15:00,2026-01-06,2026-02-28,,true
JAL,256,HIJ,HND,12:20:00,13:40:00,2026-01-06,2026-02-28,,true
JAL,258,HIJ,HND,13:40:00,14:55:00,2026-01-06,2026-02-28,,true
JAL,262,HIJ,HND,16:20:00,17:40:00,2026-01-06,2026-02-28,,true
JAL,264,HIJ,HND,17:55:00,19:15:00,2026-01-06,2026-02-28,,true
JAL,266,HIJ,HND,20:40:00,22:00:00,2026-01-06,2026-02-28,,true
JAL,253,HND,HIJ,06:45:00,08:10:00,2026-01-06,2026-02-28,,true
JAL,255,HND,HIJ,08:50:00,10:20:00,2026-01-06,2026-02-28,,true
JAL,257,HND,HIJ,10:05:00,11:30:00,2026-01-06,2026-02-28,,true
JAL,259,HND,HIJ,11:30:00,13:00:00,2026-01-06,2026-02-28,,true
JAL,263,HND,HIJ,14:15:00,15:40:00,2026-01-06,2026-02-28,,true
JAL,265,HND,HIJ,18:30:00,20:05:00,2026-01-06,2026-02-28,,true
JAL,267,HND,HIJ,19:55:00,21:25:00,2026-01-06,2026-02-28,,true
JAL,2161,ITM,MSJ,09:45:00,11:20:00,2026-01-06,2026-02-28,,true
JAL,2163,ITM,MSJ,15:25:00,17:00:00,2026-01-06,2026-02-28,,true
JAL,2162,MSJ,ITM,11:50:00,13:35:00,2026-01-06,2026-02-28,,true
JAL,2166,MSJ,ITM,17:35:00,19:20:00,2026-01-06,2026-02-28,,true
JAL,900,OKA,TYO,07:35:00,09:40:00,2026-01-06,2026-02-28,,true
JAL,902,OKA,TYO,10:10:00,12:20:00,2026-01-06,2026-02-28,1月6～31日15分遅発,true
JAL,904,OKA,TYO,11:25:00,13:35:00,2026-01-06,2026-02-28,,true
JAL,906,OKA,TYO,11:45:00,14:00:00,2026-01-06,2026-02-28,,true
JAL,908,OKA,TYO,12:25:00,14:35:00,2026-01-06,2026-02-28,,true
JAL,910,OKA,TYO,13:45:00,15:55:00,2026-01-06,2026-02-28,,true
JAL,912,OKA,TYO,14:15:00,16:30:00,2026-01-06,2026-02-28,,true
JAL,988,OKA,TYO,15:15:00,17:30:00,2026-01-06,2026-02-28,,true
JAL,914,OKA,TYO,15:45:00,18:00:00,2026-01-06,2026-02-28,,true
JAL,916,OKA,TYO,18:20:00,20:30:00,2026-01-06,2026-02-28,,true
JAL,918,OKA,TYO,19:00:00,21:10:00,2026-01-06,2026-02-28,,true
JAL,920,OKA,TYO,19:55:00,22:05:00,2026-01-06,2026-02-28,,true
JAL,922,OKA,TYO,20:55:00,23:05:00,2026-01-06,2026-02-28,,true
JAL,901,TYO,OKA,06:20:00,09:15:00,2026-01-06,2026-02-28,,true
JAL,903,TYO,OKA,07:30:00,10:30:00,2026-01-06,2026-02-28,,true
JAL,905,TYO,OKA,08:00:00,11:00:00,2026-01-06,2026-02-28,,true
JAL,907,TYO,OKA,08:30:00,11:30:00,2026-01-06,2026-02-28,,true
JAL,909,TYO,OKA,09:40:00,12:40:00,2026-01-06,2026-02-28,,true
JAL,913,TYO,OKA,10:30:00,13:30:00,2026-01-06,2026-02-28,,true
JAL,987,TYO,OKA,11:30:00,14:25:00,2026-01-06,2026-02-28,,true
JAL,915,TYO,OKA,11:55:00,14:50:00,2026-01-06,2026-02-28,,true
JAL,917,TYO,OKA,14:30:00,17:25:00,2026-01-06,2026-02-28,,true
JAL,919,TYO,OKA,15:00:00,17:55:00,2026-01-06,2026-02-28,,true
JAL,921,TYO,OKA,16:00:00,18:55:00,2026-01-06,2026-02-28,,true
JAL,923,TYO,OKA,17:20:00,20:15:00,2026-01-06,2026-02-28,,true
JAL,925,TYO,OKA,20:00:00,22:50:00,2026-01-06,2026-02-28,,true
JAL,3710,OKE,TKN,15:50:00,16:10:00,2026-01-06,2026-02-28,,true
JAL,3711,TKN,OKE,12:00:00,12:25:00,2026-01-06,2026-02-28,,true
JAL,2162,MSJ,OSA,11:50:00,13:35:00,2026-01-06,2026-02-28,,true
JAL,2166,MSJ,OSA,17:35:00,19:20:00,2026-01-06,2026-02-28,,true
JAL,2161,OSA,MSJ,09:45:00,11:20:00,2026-01-06,2026-02-28,,true
JAL,2163,OSA,MSJ,15:25:00,17:00:00,2026-01-06,2026-02-28,,true
JAL,606,NGS,TYO,07:45:00,09:20:00,2026-01-06,2026-02-28,,true
JAL,608,NGS,TYO,10:30:00,12:00:00,2026-01-06,2026-02-28,,true
JAL,610,NGS,TYO,12:20:00,13:55:00,2026-01-06,2026-02-28,,true
JAL,612,NGS,TYO,15:15:00,16:55:00,2026-01-06,2026-02-28,,true
JAL,614,NGS,TYO,16:55:00,18:30:00,2026-01-06,2026-02-28,,true
JAL,616,NGS,TYO,20:40:00,22:15:00,2026-01-06,2026-02-28,,true
JAL,605,TYO,NGS,07:35:00,09:35:00,2026-01-06,2026-02-28,,true
JAL,607,TYO,NGS,09:30:00,11:35:00,2026-01-06,2026-02-28,,true
JAL,609,TYO,NGS,12:30:00,14:35:00,2026-01-06,2026-02-28,,true
JAL,611,TYO,NGS,14:05:00,16:10:00,2026-01-06,2026-02-28,,true
JAL,613,TYO,NGS,17:45:00,19:55:00,2026-01-06,2026-02-28,,true
JAL,615,TYO,NGS,19:10:00,21:15:00,2026-01-06,2026-02-28,,true
JAL,3653,FUK,KOJ,14:20:00,15:15:00,2026-01-06,2026-02-28,,true
JAL,3654,KOJ,FUK,15:55:00,16:55:00,2026-01-06,2026-02-28,,true
JAL,3872,AXJ,KMJ,09:55:00,10:15:00,2026-01-06,2026-02-28,1月7・13日・2月26日運休,true
JAL,3873,KMJ,AXJ,14:50:00,15:15:00,2026-01-06,2026-02-28,1月7・13日・2月26日運休,true
JAL,933,HND,MMY,10:50:00,14:20:00,2026-01-06,2026-02-28,1月6～31日5分早着,true
JAL,934,MMY,HND,15:00:00,17:35:00,2026-01-06,2026-02-28,,true
JAL,2323,ITM,TJH,09:00:00,09:40:00,2026-01-06,2026-02-28,,true
JAL,2325,ITM,TJH,16:55:00,17:30:00,2026-01-06,2026-02-28,,true
JAL,2324,TJH,ITM,10:10:00,10:45:00,2026-01-06,2026-02-28,,true
JAL,2326,TJH,ITM,18:00:00,18:35:00,2026-01-06,2026-02-28,,true
JAL,183,HND,KMQ,07:15:00,08:25:00,2026-01-06,2026-02-28,1月6～31日5分早着,true
JAL,185,HND,KMQ,09:20:00,10:25:00,2026-01-06,2026-02-28,,true
JAL,187,HND,KMQ,13:00:00,14:10:00,2026-01-06,2026-02-28,,true
JAL,189,HND,KMQ,16:35:00,17:45:00,2026-01-06,2026-02-28,,true
JAL,191,HND,KMQ,18:40:00,19:50:00,2026-01-06,2026-02-28,1月6～31日5分早発,true
JAL,193,HND,KMQ,20:40:00,21:45:00,2026-01-06,2026-02-28,,true
JAL,182,KMQ,HND,07:45:00,08:50:00,2026-01-06,2026-02-28,,true
JAL,184,KMQ,HND,09:05:00,10:10:00,2026-01-06,2026-02-28,1月6～31日5分早発,true
JAL,186,KMQ,HND,11:15:00,12:20:00,2026-01-06,2026-02-28,,true
JAL,188,KMQ,HND,14:50:00,15:55:00,2026-01-06,2026-02-28,,true
JAL,190,KMQ,HND,18:25:00,19:35:00,2026-01-06,2026-02-28,,true
JAL,192,KMQ,HND,20:30:00,21:35:00,2026-01-06,2026-02-28,1月6～31日5分早発(到着は同時刻),true
JAL,4079,FUK,TSJ,07:45:00,08:20:00,2026-01-06,2026-02-28,,true
JAL,4081,FUK,TSJ,09:55:00,10:30:00,2026-01-06,2026-02-28,,true
JAL,4080,TSJ,FUK,08:50:00,09:25:00,2026-01-06,2026-02-28,,true
JAL,4084,TSJ,FUK,11:00:00,11:35:00,2026-01-06,2026-02-28,,true
JAL,051,FUK,OKA,07:15:00,09:05:00,2026-01-06,2026-02-28,JTA運航、1月6～31日5分早着,true
JAL,053,FUK,OKA,09:30:00,11:30:00,2026-01-06,2026-02-28,JTA運航、1月6～31日5分早着,true
JAL,057,FUK,OKA,13:00:00,15:00:00,2026-01-06,2026-02-28,JTA運航,true
JAL,061,FUK,OKA,15:45:00,17:35:00,2026-01-06,2026-02-28,JTA運航,true
JAL,063,FUK,OKA,17:35:00,19:25:00,2026-01-06,2026-02-28,JTA運航,true
JAL,2063,FUK,OKA,19:45:00,21:35:00,2026-01-06,2026-02-28,JTA運航、1月6～31日運航,true
JAL,065,FUK,OKA,20:45:00,22:35:00,2026-01-06,2026-02-28,JTA運航、1月6～31日5分早着,true
JAL,050,OKA,FUK,07:10:00,08:50:00,2026-01-06,2026-02-28,JTA運航,true
JAL,052,OKA,FUK,10:25:00,12:10:00,2026-01-06,2026-02-28,JTA運航、1月6～31日5分遅発(到着は同時刻),true
JAL,054,OKA,FUK,13:20:00,15:00:00,2026-01-06,2026-02-28,JTA運航,true
JAL,058,OKA,FUK,15:15:00,16:55:00,2026-01-06,2026-02-28,JTA運航、1月6～31日5分早発(到着は同時刻),true
JAL,2062,OKA,FUK,17:20:00,19:00:00,2026-01-06,2026-02-28,JTA運航、1月6～31日運航,true
JAL,060,OKA,FUK,18:20:00,20:00:00,2026-01-06,2026-02-28,JTA運航,true
JAL,062,OKA,FUK,19:45:00,21:25:00,2026-01-06,2026-02-28,JTA運航,true
JAL,3403,HIJ,SPK,11:00:00,12:55:00,2026-01-06,2026-02-28,,true
JAL,3406,SPK,HIJ,15:00:00,17:15:00,2026-01-06,2026-02-28,,true
JAL,3623,FUK,KMI,07:20:00,08:00:00,2026-01-06,2026-02-28,,true
JAL,3625,FUK,KMI,11:50:00,12:40:00,2026-01-06,2026-02-28,,true
JAL,3629,FUK,KMI,12:35:00,13:20:00,2026-01-06,2026-02-28,,true
JAL,3633,FUK,KMI,14:05:00,14:50:00,2026-01-06,2026-02-28,,true
JAL,3635,FUK,KMI,15:20:00,16:05:00,2026-01-06,2026-02-28,,true
JAL,3639,FUK,KMI,19:15:00,20:00:00,2026-01-06,2026-02-28,,true
JAL,3641,FUK,KMI,20:15:00,21:00:00,2026-01-06,2026-02-28,,true
JAL,3620,KMI,FUK,07:35:00,08:30:00,2026-01-06,2026-02-28,,true
JAL,3624,KMI,FUK,08:30:00,09:20:00,2026-01-06,2026-02-28,,true
JAL,3626,KMI,FUK,13:10:00,14:00:00,2026-01-06,2026-02-28,,true
JAL,3630,KMI,FUK,13:50:00,14:45:00,2026-01-06,2026-02-28,,true
JAL,3634,KMI,FUK,15:20:00,16:10:00,2026-01-06,2026-02-28,,true
JAL,3636,KMI,FUK,16:35:00,17:25:00,2026-01-06,2026-02-28,,true
JAL,3642,KMI,FUK,20:35:00,21:30:00,2026-01-06,2026-02-28,,true
JAL,043,NGO,OKA,07:30:00,10:05:00,2026-01-06,2026-02-28,JTA運航,true
JAL,045,NGO,OKA,08:40:00,11:20:00,2026-01-06,2026-02-28,JTA運航、1月6～31日5分遅着,true
JAL,047,NGO,OKA,14:50:00,17:20:00,2026-01-06,2026-02-28,JTA運航、1月6～31日5分遅発15分遅着,true
JAL,049,NGO,OKA,18:55:00,21:30:00,2026-01-06,2026-02-28,JTA運航,true
JAL,042,OKA,NGO,12:00:00,14:00:00,2026-01-06,2026-02-28,JTA運航、1月6～31日5分遅発,true
JAL,044,OKA,NGO,16:05:00,18:00:00,2026-01-06,2026-02-28,JTA運航,true
JAL,046,OKA,NGO,20:05:00,21:55:00,2026-01-06,2026-02-28,JTA運航、1月6～31日5分遅着,true
JAL,048,OKA,NGO,20:35:00,22:25:00,2026-01-06,2026-02-28,JTA運航、1月6～31日5分遅着,true
JAL,2900,CTS,SDJ,07:40:00,08:50:00,2026-01-06,2026-02-28,,true
JAL,2902,CTS,SDJ,11:05:00,12:15:00,2026-01-06,2026-02-28,1月6～30日5分遅発,true
JAL,2904,CTS,SDJ,14:30:00,15:40:00,2026-01-06,2026-02-28,,true
JAL,2906,CTS,SDJ,18:40:00,19:50:00,2026-01-06,2026-02-28,,true
JAL,2910,CTS,SDJ,19:45:00,20:55:00,2026-01-06,2026-02-28,,true
JAL,2901,SDJ,CTS,07:50:00,09:00:00,2026-01-06,2026-02-28,,true
JAL,2903,SDJ,CTS,09:20:00,10:35:00,2026-01-06,2026-02-28,,true
JAL,2905,SDJ,CTS,12:40:00,13:55:00,2026-01-06,2026-02-28,1月6～30日5分早発,true
JAL,2907,SDJ,CTS,17:20:00,18:30:00,2026-01-06,2026-02-28,,true
JAL,2909,SDJ,CTS,20:25:00,21:35:00,2026-01-06,2026-02-28,,true
JAL,452,TKS,TYO,07:45:00,08:55:00,2026-01-06,2026-02-28,,true
JAL,454,TKS,TYO,09:05:00,10:15:00,2026-01-06,2026-02-28,1月6～31日5分早発,true
JAL,456,TKS,TYO,12:20:00,13:30:00,2026-01-06,2026-02-28,,true
JAL,460,TKS,TYO,14:45:00,16:00:00,2026-01-06,2026-02-28,,true
JAL,462,TKS,TYO,17:45:00,19:00:00,2026-01-06,2026-02-28,,true
JAL,464,TKS,TYO,20:30:00,21:45:00,2026-01-06,2026-02-28,,true
JAL,453,TYO,TKS,07:00:00,08:20:00,2026-01-06,2026-02-28,,true
JAL,455,TYO,TKS,10:15:00,11:35:00,2026-01-06,2026-02-28,,true
JAL,459,TYO,TKS,12:35:00,14:00:00,2026-01-06,2026-02-28,1月6～31日5分早発10分早着,true
JAL,461,TYO,TKS,15:40:00,17:00:00,2026-01-06,2026-02-28,,true
JAL,463,TYO,TKS,18:20:00,19:40:00,2026-01-06,2026-02-28,,true
JAL,465,TYO,TKS,19:35:00,20:55:00,2026-01-06,2026-02-28,,true
JAL,490,KCZ,TYO,07:10:00,08:25:00,2026-01-06,2026-02-28,,true
JAL,492,KCZ,TYO,09:45:00,11:00:00,2026-01-06,2026-02-28,,true
JAL,494,KCZ,TYO,11:40:00,12:55:00,2026-01-06,2026-02-28,,true
JAL,496,KCZ,TYO,15:50:00,17:10:00,2026-01-06,2026-02-28,1月6～31日5分早発,true
JAL,498,KCZ,TYO,19:15:00,20:30:00,2026-01-06,2026-02-28,,true
JAL,491,TYO,KCZ,07:35:00,09:05:00,2026-01-06,2026-02-28,,true
JAL,493,TYO,KCZ,09:35:00,11:05:00,2026-01-06,2026-02-28,,true
JAL,495,TYO,KCZ,13:40:00,15:10:00,2026-01-06,2026-02-28,1月6～31日5分早発,true
JAL,497,TYO,KCZ,16:40:00,18:10:00,2026-01-06,2026-02-28,,true
JAL,499,TYO,KCZ,18:55:00,20:25:00,2026-01-06,2026-02-28,,true
JAL,086,ISG,KIX,20:05:00,22:20:00,2026-01-06,2026-02-28,JTA運航、1月6～31日5分早着,true
JAL,083,KIX,ISG,09:50:00,12:45:00,2026-01-06,2026-02-28,JTA運航、1月6～31日5分早発,true
JAL,4477,FUK,KIJ,15:55:00,17:35:00,2026-01-06,2026-02-28,,true
JAL,4476,KIJ,FUK,12:40:00,14:45:00,2026-01-06,2026-02-28,,true
JAL,2362,OIT,OSA,08:40:00,09:35:00,2026-01-06,2026-02-28,1月6～30日5分遅発,true
JAL,2364,OIT,OSA,12:00:00,12:55:00,2026-01-06,2026-02-28,1月6～30日5分早発,true
JAL,2366,OIT,OSA,19:15:00,20:20:00,2026-01-06,2026-02-28,1月6～31日5分早発,true
JAL,2361,OSA,OIT,07:10:00,08:10:00,2026-01-06,2026-02-28,1月6～30日5分遅発,true
JAL,2365,OSA,OIT,10:30:00,11:30:00,2026-01-06,2026-02-28,1月6～30日5分早発,true
JAL,2367,OSA,OIT,17:45:00,18:45:00,2026-01-06,2026-02-28,1月6～31日5分早発,true
JAL,3761,KOJ,TNE,08:10:00,08:50:00,2026-01-06,2026-02-28,,true
JAL,3763,KOJ,TNE,11:00:00,11:40:00,2026-01-06,2026-02-28,,true
JAL,3769,KOJ,TNE,15:25:00,16:05:00,2026-01-06,2026-02-28,,true
JAL,3777,KOJ,TNE,16:50:00,17:30:00,2026-01-06,2026-02-28,,true
JAL,3760,TNE,KOJ,09:20:00,09:55:00,2026-01-06,2026-02-28,,true
JAL,3764,TNE,KOJ,12:15:00,12:50:00,2026-01-06,2026-02-28,,true
JAL,3768,TNE,KOJ,16:35:00,17:10:00,2026-01-06,2026-02-28,,true
JAL,3772,TNE,KOJ,18:00:00,18:35:00,2026-01-06,2026-02-28,,true
JAL,2344,IZO,OSA,08:25:00,09:15:00,2026-01-06,2026-02-28,,true
JAL,2346,IZO,OSA,12:10:00,13:00:00,2026-01-06,2026-02-28,1月6～30日15分遅発,true
JAL,2356,IZO,OSA,14:45:00,15:30:00,2026-01-06,2026-02-28,1月6～30日55分遅発,true
JAL,2358,IZO,OSA,19:25:00,20:20:00,2026-01-06,2026-02-28,,true
JAL,2345,OSA,IZO,07:05:00,07:55:00,2026-01-06,2026-02-28,,true
JAL,2351,OSA,IZO,10:50:00,11:40:00,2026-01-06,2026-02-28,1月6～30日10分遅発,true
JAL,2355,OSA,IZO,13:20:00,14:10:00,2026-01-06,2026-02-28,1月6～30日55分遅発,true
JAL,2357,OSA,IZO,18:05:00,18:55:00,2026-01-06,2026-02-28,,true
JAL,4484,KIJ,SPK,11:50:00,13:05:00,2026-01-06,2026-02-28,,true
JAL,4486,KIJ,SPK,15:45:00,17:00:00,2026-01-06,2026-02-28,,true
JAL,4483,SPK,KIJ,10:40:00,12:05:00,2026-01-06,2026-02-28,,true
JAL,4485,SPK,KIJ,13:40:00,15:05:00,2026-01-06,2026-02-28,,true
JAL,4512,KCZ,NGY,09:10:00,10:05:00,2026-01-06,2026-02-28,,true
JAL,4516,KCZ,NGY,15:30:00,16:25:00,2026-01-06,2026-02-28,,true
JAL,4378,KCZ,NGY,19:25:00,20:25:00,2026-01-06,2026-02-28,,true
JAL,4377,NGY,KCZ,07:35:00,08:40:00,2026-01-06,2026-02-28,,true
JAL,4515,NGY,KCZ,13:55:00,15:00:00,2026-01-06,2026-02-28,,true
JAL,4517,NGY,KCZ,17:50:00,18:55:00,2026-01-06,2026-02-28,,true
JAL,4305,FSZ,KOJ,12:05:00,13:55:00,2026-01-06,2026-02-28,,true
JAL,4306,KOJ,FSZ,14:25:00,15:50:00,2026-01-06,2026-02-28,,true
JAL,2831,CTS,HNA,09:35:00,10:35:00,2026-01-06,2026-02-28,,true
JAL,2839,CTS,HNA,16:25:00,17:20:00,2026-01-06,2026-02-28,,true
JAL,2830,HNA,CTS,11:05:00,12:10:00,2026-01-06,2026-02-28,,true
JAL,2838,HNA,CTS,17:50:00,18:50:00,2026-01-06,2026-02-28,,true
JAL,590,CTS,TYO,07:20:00,09:05:00,2026-01-06,2026-02-28,,true
JAL,500,CTS,TYO,07:40:00,09:20:00,2026-01-06,2026-02-28,,true
JAL,502,CTS,TYO,08:50:00,10:30:00,2026-01-06,2026-02-28,,true
JAL,504,CTS,TYO,09:55:00,11:40:00,2026-01-06,2026-02-28,1月6～31日5分遅発,true
JAL,506,CTS,TYO,10:35:00,12:20:00,2026-01-06,2026-02-28,1月6～31日5分遅発,true
JAL,508,CTS,TYO,11:40:00,13:25:00,2026-01-06,2026-02-28,,true
JAL,510,CTS,TYO,12:55:00,14:40:00,2026-01-06,2026-02-28,,true
JAL,512,CTS,TYO,14:05:00,15:50:00,2026-01-06,2026-02-28,,true
JAL,514,CTS,TYO,15:05:00,16:55:00,2026-01-06,2026-02-28,,true
JAL,516,CTS,TYO,15:45:00,17:30:00,2026-01-06,2026-02-28,1月6～31日5分遅発,true
JAL,518,CTS,TYO,17:00:00,18:45:00,2026-01-06,2026-02-28,,true
JAL,520,CTS,TYO,17:30:00,19:15:00,2026-01-06,2026-02-28,,true
JAL,522,CTS,TYO,18:00:00,19:45:00,2026-01-06,2026-02-28,,true
JAL,524,CTS,TYO,19:30:00,21:15:00,2026-01-06,2026-02-28,,true
JAL,526,CTS,TYO,20:10:00,21:55:00,2026-01-06,2026-02-28,,true
